	PCA_FCR_1_0.9_10	PCA_FCR_2_0.9_10	PCA_FCR_3_0.9_10	PCA_FCR_4_0.9_10	PCA_FCR_5_0.9_10	PCA_FCR_1_0.9_20	PCA_FCR_2_0.9_20	PCA_FCR_3_0.9_20	PCA_FCR_4_0.9_20	PCA_FCR_5_0.9_20	PCA_FCR_6_0.9_20	PCA_FCR_7_0.9_20	PCA_FCR_8_0.9_20	PCA_FCR_9_0.9_20	PCA_FCR_1_0.9_30	PCA_FCR_2_0.9_30	PCA_FCR_3_0.9_30	PCA_FCR_4_0.9_30	PCA_FCR_5_0.9_30	PCA_FCR_6_0.9_30	PCA_FCR_7_0.9_30	PCA_FCR_8_0.9_30	PCA_FCR_9_0.9_30	PCA_FCR_10_0.9_30	PCA_FCR_11_0.9_30	PCA_FCR_1_0.9_40	PCA_FCR_2_0.9_40	PCA_FCR_3_0.9_40	PCA_FCR_4_0.9_40	PCA_FCR_5_0.9_40	PCA_FCR_6_0.9_40	PCA_FCR_7_0.9_40	PCA_FCR_8_0.9_40	PCA_FCR_9_0.9_40	PCA_FCR_10_0.9_40	PCA_FCR_11_0.9_40	PCA_FCR_1_0.9_50	PCA_FCR_2_0.9_50	PCA_FCR_3_0.9_50	PCA_FCR_4_0.9_50	PCA_FCR_5_0.9_50	PCA_FCR_6_0.9_50	PCA_FCR_7_0.9_50	PCA_FCR_8_0.9_50	PCA_FCR_9_0.9_50	PCA_FCR_10_0.9_50	PCA_FCR_11_0.9_50	PCA_FCR_12_0.9_50	PCA_FCR_1_0.9_60	PCA_FCR_2_0.9_60	PCA_FCR_3_0.9_60	PCA_FCR_4_0.9_60	PCA_FCR_5_0.9_60	PCA_FCR_6_0.9_60	PCA_FCR_7_0.9_60	PCA_FCR_8_0.9_60	PCA_FCR_9_0.9_60	PCA_FCR_10_0.9_60	PCA_FCR_11_0.9_60	PCA_FCR_12_0.9_60	PCA_FCR_1_0.9_70	PCA_FCR_2_0.9_70	PCA_FCR_3_0.9_70	PCA_FCR_4_0.9_70	PCA_FCR_5_0.9_70	PCA_FCR_6_0.9_70	PCA_FCR_7_0.9_70	PCA_FCR_8_0.9_70	PCA_FCR_9_0.9_70	PCA_FCR_10_0.9_70	PCA_FCR_11_0.9_70	PCA_FCR_12_0.9_70	PCA_FCR_1_0.9_80	PCA_FCR_2_0.9_80	PCA_FCR_3_0.9_80	PCA_FCR_4_0.9_80	PCA_FCR_5_0.9_80	PCA_FCR_6_0.9_80	PCA_FCR_7_0.9_80	PCA_FCR_8_0.9_80	PCA_FCR_9_0.9_80	PCA_FCR_10_0.9_80	PCA_FCR_11_0.9_80	PCA_FCR_12_0.9_80	PCA_FCR_1_0.9_90	PCA_FCR_2_0.9_90	PCA_FCR_3_0.9_90	PCA_FCR_4_0.9_90	PCA_FCR_5_0.9_90	PCA_FCR_6_0.9_90	PCA_FCR_7_0.9_90	PCA_FCR_8_0.9_90	PCA_FCR_9_0.9_90	PCA_FCR_10_0.9_90	PCA_FCR_11_0.9_90	PCA_FCR_12_0.9_90	PCA_FCR_1_0.9_100	PCA_FCR_2_0.9_100	PCA_FCR_3_0.9_100	PCA_FCR_4_0.9_100	PCA_FCR_5_0.9_100	PCA_FCR_6_0.9_100	PCA_FCR_7_0.9_100	PCA_FCR_8_0.9_100	PCA_FCR_9_0.9_100	PCA_FCR_10_0.9_100	PCA_FCR_11_0.9_100	PCA_FCR_12_0.9_100	FCR_0.9_mean	FCR_0.9_median	FCR_0.9_std	FCR_0.9_cv	FCR_0.9_range	FCR_0.9_iqr	FCR_0.9_kurtosis	FCR_0.9_skewness
IyAjP0370100000X1	-0.5006509981580151	-0.2181970781205192	-0.2527696223485633	-0.0647412284491892	-0.207316944074438	0.4840420656910316	-0.2027602754509742	-0.2665146581138159	0.1124823737159254	-0.325689043361424	-0.1562307800869261	0.1253645617677988	-0.1003815024637193	-0.1423162660566785	0.4040647855920494	-0.2499736678977614	-0.2617121156211827	-0.0027048016262657	0.3774904529559982	0.1461112895655851	0.1840666333598019	-0.0982868537439461	-0.1533787932151618	-0.1500464571365822	0.1453787295621145	0.4478847399417189	-0.4389065230378409	0.2368827679547426	0.1860944584711911	-0.4488287197737642	-0.1469863427128794	0.23277431851417	-0.1207625050256349	-0.1580638755459553	-0.1588453674436425	0.169229731580173	0.5104884988296398	-0.4409132252350625	0.327684979563544	0.1472208818698217	-0.4477864101462195	-0.2004263877017039	0.2161123715149602	-0.1917647012144623	-0.151264996082667	-0.2421317856921848	0.1561592645778834	0.3271815223143557	0.541821448602158	-0.4351632269950765	0.3299473640299321	0.1720148121167124	-0.5301216774108372	-0.1919416370479616	0.2835302109356509	-0.1880384632358366	-0.1704467752626081	-0.2295003098054104	0.1876994828329184	0.3246062952007209	0.5519136349503706	-0.521780409386153	0.3575538706416273	0.1816437265186563	-0.576046923661324	-0.1854465018814485	0.2784344514120331	-0.1599492306374448	-0.2235336045614944	-0.2381100375105844	0.2353056714645512	0.3680072381947524	0.5773052217622981	-0.5582364264379314	0.3734146886400742	0.2193724990483567	-0.5791945793554286	0.2580920037009638	0.2951424436007325	-0.2084908005562285	-0.2244563311499632	-0.3302930135645679	0.1461516418011558	0.3802153408449091	0.6730486257614671	-0.502098427054513	-0.4433535723012996	0.1568173597336961	-0.617712623550188	-0.3115796048816854	0.3082723183713743	-0.2556901290848526	-0.1966434791027863	-0.3513231180430812	0.1515013810199978	0.4151343191521665	0.6556055320685459	-0.5809795573173605	0.4711562268169228	0.1730144058771303	-0.6532943857199206	-0.3182887440224026	0.3244460692248206	-0.3005664382564679	-0.250136222125386	-0.3240362727878492	0.2866465738874428	0.3958402131544896	1.0383190271845306	0.9896158451390308	0.1428603082664467	0.1375880673725317	1.443547067414813	0.0473119910043748	7.4998166460157	2.592713438586275
IYQAF0480100000X1	-0.2307080407372076	0.030154223318521	0.0037697863216878	-0.0343359005011741	-0.002628358650132	0.2512752321394794	-0.0754544992562235	0.036952391047832	-0.0230545710247401	-0.0090367761866727	0.0191290148588678	0.0180417821746047	-0.0689554273089767	0.0412151618832477	0.2374099928304725	-0.1238176460105094	0.0442712577536525	-0.018605446136327	-0.0009398053545054	-0.0150659059656659	0.0307082264263719	-0.0817011766251675	0.031294370784638	0.0211169615882245	0.0072948007912562	0.2874412544715041	-0.1077709712694885	-0.0801809590638204	-0.0018840540784741	-0.0122316453180585	0.0405433031945535	0.0384598003102058	-0.0905675316741545	0.0478614691589122	0.0261345977868812	-0.0047105646324675	0.3141153275746573	-0.1420640011502506	-0.0670945623206585	-0.0159794807483107	0.0071743815728944	0.050442477167462	0.034115169181317	-0.1067341756596198	0.0365260648049524	0.0179039370228826	-0.0111202076340451	-0.0253547085862129	0.3500161597631132	-0.1601895448292042	-0.0592011078406749	-0.011808412706011	0.0034128209158096	0.0450386040397722	0.035804759803743	-0.105788380738106	0.0538344306754115	0.0323720431833787	0.004457486862544	-0.0023651201006987	0.3744685761070775	-0.172911807865127	-0.0610443686134474	-0.0414475437559168	0.0082463841725096	0.0419013767543438	0.0324417464748378	-0.0918681812590601	0.0397109538211357	0.0308311998503903	0.0042328469066027	-0.004369695774439	0.3779747276463804	-0.1993764016628044	-0.0685339207125016	-0.0143497080780048	-0.0046728879444463	-0.0378453992761286	0.0299620687010103	-0.1226456757352424	0.0553410797406615	0.0427637430034927	0.0160699206374672	0.0115156133507779	0.4228873745512479	-0.1934839624511372	0.0624964237016933	-0.0240874177776266	-0.0001914193200252	0.0368304306863747	0.0316045157446868	-0.1339480472470434	0.0774160587653017	0.0585883355598906	0.024400260264517	0.01233053761213	0.4258866457237476	-0.2149828856464612	-0.0657609521033868	-0.014944926653599	-0.016091983650342	0.0253461556299689	0.0260140537672013	-0.1085379565777471	0.0683245200005234	0.0595883222364001	0.0109143912502579	-0.0124399672034818	0.9955616966404668	0.9650715152827698	0.149555177268466	0.1502219076659352	1.4745768887263158	0.160655955734924	3.352054266675997	1.480356413036183
IZsNb0560100000X1	-0.3628340088086378	0.1531237305936668	-0.2396337935499353	-0.0079528258520726	-0.1298683978190135	0.3418048933890576	-0.4549055416138376	-0.3020940820146723	0.140488897537628	-0.23344053353206	-0.0138972738998733	0.1067916841699811	-0.031510536094531	-0.0727772375404835	0.1909534287595848	-0.4458584413103219	-0.2512504439480548	0.101134636612059	0.2686208499985638	-0.0234719945949395	0.1910501360158355	-0.0115309365674573	-0.0788958567045037	-0.0380448523751737	0.0616224962432891	0.208261184985567	-0.6275236326844056	0.1922618798658519	0.2343207434973903	-0.3100581907694806	0.0529177022440188	0.1798495762826165	-0.0078877342706195	-0.0691566151273748	-0.0321022627181124	0.0683919710923572	0.2555552164952377	-0.6706224531622154	0.2928603956941742	0.2513781142183366	-0.3341923919170946	0.0388944052511746	0.1965313616434602	-0.0448538791072513	-0.0718533224800907	-0.0662458110207144	0.0728524988940926	0.0835160701817372	0.2509663682167287	-0.6735705958265431	0.3212093129089323	0.2631325907091837	-0.3999455793641036	0.0394158290030416	0.2434212333728462	-0.0380703790676058	-0.0927955786566966	-0.0685090494390111	0.0780895393718413	0.08039694294473	0.2494900950596246	-0.7689028995811613	0.3001575516647289	0.2825875111224541	-0.414696018982792	0.0820092508090301	0.2365716939141582	-0.0229984671259712	-0.1027403344788634	-0.0584673300841573	0.0948814698604822	0.0919124747213317	0.2744916036636501	-0.8311128660417786	0.3119796455264378	0.3335403808754311	-0.4304739656237515	-0.0453950302341251	0.2603616660772073	-0.0602726013918077	-0.0890711151697798	-0.0762343886476747	0.0773409748608229	0.0985005525100904	0.3235978490843234	-0.8364711566206146	-0.4331653277955091	0.2992789377481425	-0.4871967282219161	-0.0039207064116791	0.2908703536242615	-0.0745473904102189	-0.1067349905367524	-0.1161368343222803	0.0815307560102299	0.1226772453327403	0.306728020655124	-0.915143340623992	0.4339782205167214	0.3017909411842366	-0.4926855627914355	0.0053834381458975	0.2969080164202331	-0.0855163941365764	-0.1256924759928276	-0.1055451508876127	0.1087660657313605	0.0944719180039347	0.9696069654031726	0.9637387498153488	0.0591362141434672	0.0609898817289104	0.6364132402516065	0.0556734093574532	12.916151537035882	2.62003588288756
JBpfz0660100000X1	0.6251277709680585	-0.2884591205728911	-0.0933558864454537	-0.2364827811673391	-0.0459240919343127	-0.5961215941639378	0.2976162703533219	-0.1320915836187725	-0.1682561469236141	-0.3855286694324701	0.0413609700312761	0.1401885531610838	0.1300012189614225	0.1039870603896745	-0.5632331346179764	0.3668937371511897	-0.1147165840505144	-0.3226330798438021	0.285522207106307	-0.0901630693079172	0.1455556030331876	0.1113676984873531	0.1404130854524315	0.0313087512195741	-0.1497177635612448	-0.6520788289642826	0.3719995464067497	0.2259532357971957	-0.3034390769127243	-0.4414672780900047	0.0830772436610933	0.1189411312646864	0.1398690163025356	0.1707301879329118	0.0231905424355883	-0.1674031675095199	-0.6987857593108165	0.4035425162174803	0.1818611110917206	-0.3401961896866363	-0.482365215376459	0.0612287149373426	0.1841498739685286	0.1264650441442088	0.1825415855282127	0.047535902618999	-0.2172266237430435	0.0784922879174615	-0.7666784842521633	0.4526043750837815	0.1813379966329177	-0.450689712416077	-0.5074668065095218	0.0867278905297203	0.1696745293254266	0.1737673385785434	0.2272950078242572	0.0304159524923752	-0.2237985299857067	0.1129268296797366	-0.822389006957144	0.4942325863755302	0.2494210404192316	-0.427583061471548	-0.5462158336612243	0.1284509479735595	0.1494962300269357	0.1518642937308753	0.2511065183858381	-0.0048210235587775	-0.2228689395990326	0.1150152997738087	-0.8699766401967056	0.5338239908982357	0.2518104961328105	-0.424000416091213	-0.6168945784256128	-0.0993540990092616	0.2018152288728988	0.1795171704258849	0.2734597785322964	0.0543584208774649	-0.2771590386805682	0.1043174543648984	-0.9496051518129917	0.5737650847972264	-0.1888771499036736	-0.508644519712758	-0.6210640544916776	0.0742519969013111	0.2328075926848488	0.2168978433369612	0.2305206272157631	0.1067400981211586	-0.273133455316807	0.1035847776194217	-0.9903659422230376	0.6168807254416139	0.2101975629304067	-0.4774203000974179	-0.6667209203838735	0.1046331751167311	0.2331669008403435	0.2204140932533558	0.2878183865945803	0.0274778215918025	-0.2481513446772068	0.1758507623044163	0.8119450190207373	0.8020223502985324	0.0582483657223622	0.0717392980532276	0.4565275379676378	0.0363179669665901	5.973724267223744	2.211207394404749
Jbuqh0350100000X1	0.2526303305313499	-0.0483908673461405	-0.0569134223871685	0.1952253117459549	-0.0120453837774345	-0.2809638854402732	0.0906175508968539	-0.1916669258975152	0.1027165036929994	0.1099475103766371	-0.0270520365797046	-0.0332072257428196	-0.0096546367397857	-0.0154536403209059	-0.2935135151268404	0.1221524823290826	-0.2252080304651175	0.1383281979756917	-0.0673609367427793	0.0155912979530043	-0.0494013615338901	-0.0280594349523362	-0.0409565025030491	0.0190404603023943	-0.0363991503896087	-0.3532841619309769	0.0981654870956952	0.2521463940675897	0.1199946770574487	0.109939400761355	-0.0262370570450912	-0.0364190705342483	-0.0351485969788432	-0.039837043507224	0.0146677743297883	-0.0242851356449157	-0.4038902625458034	0.1335586337716635	0.2638027674677661	0.1404473099140418	0.1264381202311561	-0.04447167720926	-0.0435661124799967	-0.0322517629244004	-0.045465522632623	0.0124687519489429	-0.033325359455656	0.026551107965593	-0.413415581076151	0.1637728553498227	0.3232981077627919	0.1642978342941147	0.1432488078887497	-0.0426209825605654	-0.0454794454412483	-0.0340807030718881	-0.0335371694748464	0.0033891174083604	-0.0139504804839493	0.0322867271706637	-0.4727004418013171	0.160571490681469	0.3109401368061285	0.175884428312923	0.1472582299517606	-0.0382009039103068	-0.048858202305467	-0.0462913284107821	-0.045302031277735	0.0102669346336512	-0.0185883293772168	0.0185086843729366	-0.4951231847322279	0.1776955444786313	0.3373585677956529	0.177735417162957	0.1564778927863153	0.0368324773338453	-0.0673598948878668	-0.0372498018822185	-0.0608122405982243	0.0308384616430412	-0.0341342022557878	0.0257764414178208	-0.5290945080315155	0.2106679658819372	-0.3574561645835071	0.2032306226947893	0.1556354468219611	-0.0276856232438429	-0.0637083442420239	-0.0426582704928418	-0.0578514739293662	0.0312222485651551	-0.0475501527286261	0.032373974909662	-0.5487625462336816	0.2033456606304675	0.3692883598040867	0.2106172020522592	0.1865319102997618	-0.0460925244756434	-0.08483656973843	-0.062688231682569	-0.0875997511404674	0.0359225704742185	-0.0328401296922857	0.0462236425342403	0.830983522506268	0.8130380048942949	0.1141993503687487	0.1374267326316176	0.9327456326133076	0.1374979277720762	3.0690667917147345	1.277040938411054
JDWlt0670000000X1	0.497183651975052	-0.1308263290200052	-0.0400071206916469	0.0485439243877264	-0.0219003139893256	-0.5153196876154619	0.1739686102658612	-0.0882334518391936	0.0075812118880428	-0.0044674246799934	-0.0424231476411536	0.0253265794243839	0.0023262024307997	-0.0102003416567702	-0.5226868533587542	0.2612002241311595	-0.1020823835579983	-0.0260906559566677	0.0005032818001782	0.0564961961711159	0.0319314349570762	0.007565094486137	-0.0013072959583077	0.0030686831573931	0.0110455547772894	-0.5921974118184824	0.260189757023238	0.1523368669080217	-0.0292762481151818	-0.0148905438466359	-0.0522798386741256	0.0408190344076291	0.0004550530681751	-0.0213268494444752	0.0120041197279645	-0.0024865338098232	-0.6509085125473419	0.3099416400991533	0.1475972592588589	-0.0276724885108854	-0.0177889565717121	-0.054205081496689	0.0392567971595654	-0.0056293397872687	-0.0228786718967887	0.0001520634259986	0.016015456688588	-0.0117649957914569	-0.7070632345176432	0.3298351081952878	0.1469647852796212	-0.0500346028765444	-0.0018569127208748	-0.0653705390533553	0.037270448562473	-0.0045391540264464	-0.0063069963264463	-0.0002867269237514	0.0095711192336536	-0.0047259693600217	-0.7623057445694662	0.3748104600396269	0.1866515029197758	-0.0363391849483359	-0.0191069834759857	-0.0633542895236889	0.0513075131596437	0.0037390838448614	-0.010424984748941	0.0032088356924599	0.0026764663499059	-0.020567363432105	-0.8070569439220684	0.400977422564249	0.1975372111026583	-0.0340280488631123	-0.0212386198818949	0.0650057088595424	0.0580677326036452	0.0059499614434425	-0.0134534933812924	0.0122868197005657	-0.0100451839588135	-0.0055275656331773	-0.8701070062339836	0.4243812793261906	-0.1621645933888449	-0.0414442834697276	-0.0057632121080732	-0.0910220581314157	0.0600491381450274	0.0028113524318523	-0.0285293000911602	0.0149963642527059	0.000614726097769	-0.021085617695119	-0.9200986963247686	0.4593886942063626	0.1648212757888418	-0.0472960864553512	-0.0124786145719269	-0.0908573207986846	0.0785092373634654	-0.0001119883594563	-0.0328200767319832	0.016007902648566	0.0067917677850906	-0.0260612390448702	0.799412721093457	0.8038763231420262	0.065894598424101	0.0824287588693469	1.0008240232532124	0.0778807965004581	20.046369866949508	1.8797586106267372
JIAEm0670000000X1	-0.3856147948994937	-0.2326574259701244	0.333933440867176	-0.0062787664110688	-0.1000984382445677	0.5700163152239708	0.2985557333313993	0.2992240445238007	0.3469818638561078	-0.1851268924879443	-0.1029882344648014	-0.0399223441399379	0.1516728448117777	-0.1511478467817389	0.7609075835887995	0.3320390837323583	0.2592519182768439	0.2070430128332003	0.2014632223398609	0.0551241198017448	-0.0119312165425434	0.1750286602719716	-0.1310049003152412	-0.1753625549636896	-0.0835680271200374	0.873971671168193	0.4309566897123466	-0.2044663598460552	0.309956199829937	-0.2293724862831514	-0.1201471104279528	-0.0291980119344841	0.156219505380217	-0.1431666024966934	-0.1836024849113069	-0.0808093648290673	0.9726780081238432	0.465910419494877	-0.2503578906164098	0.3439448136381262	-0.2543805428469272	-0.1395973753282197	-0.0470128382100316	0.2678458887841569	-0.1588435129265257	-0.2066153364695492	-0.071160753540825	0.0329756266233991	1.0680773116200533	0.5487879805835695	-0.3282820218263412	0.3670801253785595	-0.3118354694936014	-0.171532604005608	-0.0655723726399285	0.2724002270779707	-0.2097713070803575	-0.2636282904274805	-0.1044967442552042	0.0285449722074469	1.1663922819159296	0.554260060470589	-0.2851382289417545	0.3913147322977028	-0.3318620225995276	-0.1599739124905072	-0.0539681044390568	0.2893891968417857	-0.2064671719145327	-0.2477871363363655	-0.0920083677617155	0.0385542283459897	1.2403957125903375	0.6005850561111693	-0.3488686131048536	0.457941118269199	-0.3243905917229318	0.1868890990117184	-0.0529318503108054	0.3299541103588574	-0.2359550622961424	-0.3538972490074427	-0.1686565359080239	0.0139602457185278	1.296138417871436	0.629258408718688	0.4153410910100293	0.4715026500241467	-0.3865803937081202	-0.2316441128029203	-0.0746490603694362	0.3298767572752352	-0.2679609319288822	-0.3532653490852637	-0.1764375009698376	0.0051797713734355	1.3416036781021838	0.5959407864801736	-0.3900744069256795	0.4872062285212099	-0.3444256323004905	-0.1742822746676802	-0.0471058678431226	0.3057457913883288	-0.279295484946976	-0.3697807872104575	-0.1958546228155234	-0.0031170516534266	1.1997728711294615	1.1137711371595316	0.266891644194147	0.222451807851678	1.0841963176046052	0.3645634097800234	-0.2737328493356084	0.9326872044945946
JiKhU0700100000X1	-0.4024541356112834	-0.4100743764052124	0.118920438101853	-0.0382505092683516	0.7322226294153263	0.6810300337931534	0.5109505865805277	0.1027312650285548	-0.5043106623823124	0.4302118458057808	0.4491120581753378	-0.0097401416838522	0.4730864978801217	-0.2842555421207034	0.7593612026765687	0.2312948600953743	-0.0104484317131922	-0.4420990130413988	-0.6831221885873626	-0.372334322780794	-0.1528957578738942	0.6593922720498797	-0.2073582854565314	0.08559451298992	0.2037479088715819	0.8982328482405676	0.2553823442590924	0.1180417780896726	-0.7132280739069142	0.6173864986272646	0.3810403577120914	-0.1916740210526015	0.752682490749555	-0.3024419175891978	0.0329771508235283	0.2434130158206529	0.91251177594456	0.2808610718814117	0.0939224468704623	-0.7654484596546031	0.6652176649527968	0.4713121693967159	-0.1485224476253185	0.8718871775592013	-0.2681194439566489	0.0140258402302121	0.2528601210761474	0.2502866140294466	1.03504504646473	0.243687818986611	0.0973803093188557	-0.7787158746861735	0.8027320634602816	0.510154897513867	-0.2205230677864404	0.9146111418211972	-0.3705970264035471	0.0400425405987447	0.2953646762413529	0.2669487710040108	1.1010131321471797	0.2898627462436121	0.1389398875622592	-0.8278729850672009	0.840205104791964	0.4784588833661741	-0.2556714313359081	1.0551844276159628	-0.3513904235638125	0.0616844775972367	0.3162344192687154	0.2815145187145462	1.1694398113746096	0.3014177824435899	0.2012269931549858	-0.9181540353652988	0.8160955673479782	-0.6162462622499062	-0.225951662923963	1.104368919624533	-0.3806550265046591	-0.0419166407255616	0.3175683036039887	0.3423790980028066	1.2416112278714415	0.3954655699821928	-0.0978856702850536	-0.9057162355074494	0.9292144696007968	0.7251199270181071	-0.1878520847482149	1.1011774686603637	-0.5265287972948411	-0.1360242978321122	0.3209959433195247	0.3669674947017188	1.3631567005722705	0.4469873046461748	0.1346413752899512	-0.9835306156039562	0.9475463559839892	0.7587113883467486	-0.1751484334475371	1.1498944350493296	-0.5369337436689351	-0.0858974822599772	0.3992524064668534	0.3125345920478012	1.1316976875134748	1.1176232653360725	0.0873234473133502	0.077161461295564	0.8581699587162359	0.0624256226665054	15.542271671280265	3.28056403368804
jmODd0580000000X1	0.1214490759969028	-0.1251205811502817	-0.0007286260646217	0.7313739039027545	-0.0064566540257772	-0.153716245104127	0.2035355199804987	-0.3139137027774589	0.4760466597622143	0.729743495508179	-0.4912461968819215	0.6694240224431084	0.3278370993154451	0.3997800230579406	-0.1599560696307997	0.3401275106385745	-0.5513030543605194	0.7559633796193929	-0.7606713581534146	0.8101359545247511	0.5942942917129265	0.2946954908777825	0.5962466717824626	-0.3358686004151028	0.3263020796589919	-0.2125968421116326	0.2726690148917133	0.6389033570541398	0.7263640077862799	0.974960340588708	-0.6004802917364936	0.7875244869378656	0.3803712586424636	0.7152286462507714	-0.4060032850515787	0.3802172860371702	-0.2418514086233986	0.3940631484113511	0.68169146851977	0.8151034006953709	1.1495079278435478	-0.716641954292478	0.9164558053873364	0.3586072947617275	0.8996442769292421	-0.4455481202812817	0.4324723935311035	-0.185649011639466	-0.264263934840796	0.4658894279734543	0.7504836822007116	0.9220067637190564	1.1356310090762305	-0.7971380423342411	0.9286598274873772	0.4840020973927506	0.9305732111917752	-0.4921708825452761	0.5585386072835988	-0.3262107831205962	-0.2873141057906	0.3928544195065905	0.7684879871930952	0.9516228594412584	1.1520684126683014	-0.821390252427036	1.024358090065124	0.4371052536918303	0.91131692631976	-0.522295175210453	0.5770641965697789	-0.2922169876890342	-0.3288184874584562	0.4821414316495477	0.848561022895068	1.0459006606622672	1.376700268941118	0.8319766112829594	1.056084302159147	0.4307851155332709	1.0711703912021706	-0.6021495847619524	0.5691277799235761	-0.2391602162057193	-0.3367250141153525	0.5657649271068501	-0.8696842812787393	1.1463180693895023	1.4758107375630387	-0.9907228343947098	1.14132434401772	0.5761008042757642	1.0382854313865446	-0.537434418865325	0.4140680842659136	-0.1665389736752079	-0.3522750040841401	0.5394069882755191	0.9206141481571796	1.1401795385548883	1.5039245044823848	-0.9832541504607938	1.1676277537973705	0.5700686800261083	1.104530341998144	-0.7373266132312948	0.7153659047638582	-0.602246906517427	0.8270698299331852	0.7769675216129306	0.2099297383046404	0.2538234750040387	1.6056885179565457	0.2234633860667885	6.10019962039725	2.0847044452334407
jnlds0760100000X1	0.4287937226301299	-0.1766650315732362	0.0425432472663134	-0.2102773036399741	0.0104434470145914	-0.4204727934717434	0.2227875009660514	0.0633524046713194	-0.1270939828857023	-0.2822871973090463	0.1138457032769381	0.2176186293344248	0.0366449458948635	0.0890691615296496	-0.3249887844824752	0.3283907229262787	0.1321210807951762	-0.2469763439487117	0.1209604746489233	-0.1543414008259272	0.2646379435965508	-0.0098813268385152	0.0907813383047858	-0.0023797379885775	-0.1528568887392649	-0.3182718705779335	0.3968059709793293	-0.0745196051043811	-0.2316071432218841	-0.2478277120395297	0.2261676047942911	0.2826450628311032	-0.0159692714223807	0.1085068042042636	0.0086658967737394	-0.1623642275256271	-0.3510128516428025	0.3743891524485573	-0.1086151783720788	-0.2511273522846035	-0.2748919475077991	0.2266277260995445	0.3176423331186795	-0.0425625072917721	0.1211192736560638	0.0152037334478232	-0.1998957299622613	-0.0240537497014393	-0.3945805259534268	0.4326363716241365	-0.1506623396988984	-0.3308964853965783	-0.2769124004332889	0.246356530723062	0.3569348032037422	-0.0120833657006492	0.1521048416543407	0.0159473067547141	-0.2275614048899136	-0.0202920960490094	-0.3999601204508373	0.5041436837144831	-0.1370611730870206	-0.3522322970405558	-0.2891765736163619	0.3325817841313518	0.3671100270128408	-0.0481382405320652	0.1674543346784352	-0.0359309247576851	-0.2397220033792827	-0.0136210039876192	-0.4339320949868563	0.4956131933297267	-0.1322595786219604	-0.3051752938528303	-0.3512975992968867	-0.3039929085000631	0.382850586253636	-0.01837360173378	0.1779017463705687	0.0208841925850353	-0.2496627614287848	-0.0421583692231654	-0.5043073675980737	0.5171948050420543	0.1969236056151709	-0.3722673982921273	-0.3634494701672623	0.2712952580059972	0.4393081181383288	-0.0188571638206316	0.1775742542411631	0.0735731985253255	-0.2577502347128729	-0.0412328566709108	-0.464943791747993	0.5783583052685978	-0.2279353263496234	-0.3371376205924045	-0.3773170663134672	0.3288032867172249	0.4720765540286468	-0.0554340773320353	0.2191449277134022	0.0089027864044584	-0.2829120638722037	0.0109343920909649	0.8723932894913904	0.8194987836433174	0.1371214248923778	0.1571784498392007	0.819205080551097	0.0753043914794618	3.429571839184075	2.0669191591082154
jOiCc0700100000X1	-0.3847669671311771	-0.1738338905716044	0.1378817682678972	-0.0327825237379482	0.0541155361403849	0.4969900357774897	0.1372240703703064	0.1014129782515681	0.018021691876088	-0.0182541720630941	0.0633335844525321	0.0445971450449833	-0.0645543663695054	0.0230875049828551	0.6098512845827725	0.1093113856530258	0.10667641419243	-0.0061509290299589	-0.0238689243755917	-0.0689569571499228	0.0539054774090539	-0.0450080278019821	0.0004228885677473	-0.0035986360580441	0.0007824966686087	0.6879147731768732	0.1307648620839312	-0.0684485628333503	0.0044641723670466	-0.0151566081950026	0.0760328785413308	0.0436313405119743	-0.0360691703014936	0.0030423925058851	-0.0019542099042828	5.674633515852917e-05	0.7495543890438874	0.1257563039944036	-0.0697186165713002	-0.0135033116593969	0.0004320915231644	0.1050069768654014	0.0545643173239106	-0.0370403916818739	-0.0046037971841659	-0.0064303488524866	0.0016262687799411	0.003851604473028	0.8296556942820109	0.1404521582095901	-0.101118735408733	-0.0106385611904428	0.0091667622167607	0.1122937785493668	0.0710546433381642	-0.061240918052861	0.0040790802458522	0.0042841578217119	0.0041368472554625	-0.0038930017009739	0.9119313799075216	0.1637166558581138	-0.0931929283251204	-0.0222929085232254	0.02231107772498	0.1316273706846731	0.064400104027038	-0.0604790913337116	-0.0001508482941025	-0.0004393290207002	0.0009394154152724	-0.0011896664199939	0.9435919540686064	0.1486340661463546	-0.089118300734729	-0.017067517804869	0.0188908114146217	-0.1354952896293962	0.0555333419142999	-0.0179769175263131	-0.0187145903500808	-0.0252237644113761	-0.0066093015446763	-0.0107332159497543	0.9797839337104866	0.1571658469468822	0.1046102424372003	-0.0122200482981792	-0.0090758593186087	0.1094973352461409	0.069785577040836	-0.0516769458565889	0.002774083230615	0.0106678430954348	0.0150006687607577	0.0130923135550538	1.050266233496226	0.1609535004564735	-0.1093779173057622	-0.0060294392218198	-0.0088138043871888	0.1222390169916416	0.0864823136213884	-0.0921534127084393	0.0084602177214996	-0.0019110194666566	-0.0019953040291066	-0.0019019187358373	1.08435316576143	1.037746459152314	0.1796715308231639	0.1656946615699683	1.4833404593005215	0.2089958700458868	2.205971758427897	1.3021007679470489
